group,window_id,origin,covariate_name,pre_norm_mean,pre_norm_std,pre_norm_min,pre_norm_max
aligned,w0,2013-10-20T16:00:00.000000000,fusion_emb_043,-0.6155930161476135,5.960464477539063e-08,-0.6155930757522583,-0.6155930757522583
aligned,w0,2013-10-20T16:00:00.000000000,fusion_emb_044,-0.3308420181274414,0.0,-0.3308420181274414,-0.3308420181274414
aligned,w0,2013-10-20T16:00:00.000000000,fusion_emb_045,0.7995480298995972,1.1920928955078125e-07,0.7995479106903076,0.7995479106903076
aligned,w0,2013-10-20T16:00:00.000000000,fusion_emb_046,-0.720276415348053,1.1920928955078125e-07,-0.7202765345573425,-0.7202765345573425
aligned,w0,2013-10-20T16:00:00.000000000,fusion_emb_047,0.6734510064125061,1.1920928955078125e-07,0.6734511256217957,0.6734511256217957
aligned,w0,2013-10-20T16:00:00.000000000,fusion_emb_048,-0.32729417085647583,2.9802322387695312e-08,-0.3272942006587982,-0.3272942006587982
aligned,w0,2013-10-20T16:00:00.000000000,fusion_emb_049,-0.805422306060791,0.0,-0.805422306060791,-0.805422306060791
aligned,w0,2013-10-20T16:00:00.000000000,fusion_emb_050,-0.27821388840675354,2.9802322387695312e-08,-0.27821385860443115,-0.27821385860443115
aligned,w0,2013-10-20T16:00:00.000000000,fusion_emb_051,-0.13684403896331787,2.9802322387695312e-08,-0.13684406876564026,-0.13684406876564026
aligned,w0,2013-10-20T16:00:00.000000000,fusion_emb_052,-0.09014692157506943,7.450580596923828e-09,-0.09014692902565002,-0.09014692902565002
aligned,w0,2013-10-20T16:00:00.000000000,fusion_emb_053,-0.06516027450561523,0.0,-0.06516027450561523,-0.06516027450561523
aligned,w0,2013-10-20T16:00:00.000000000,fusion_emb_054,0.19280460476875305,1.4901161193847656e-08,0.19280461966991425,0.19280461966991425
aligned,w0,2013-10-20T16:00:00.000000000,fusion_emb_055,0.013521814718842506,9.313225746154785e-10,0.013521815650165081,0.013521815650165081
aligned,w0,2013-10-20T16:00:00.000000000,fusion_emb_056,-0.47202667593955994,0.0,-0.47202667593955994,-0.47202667593955994
aligned,w0,2013-10-20T16:00:00.000000000,fusion_emb_057,1.0966615676879883,1.1920928955078125e-07,1.0966614484786987,1.0966614484786987
aligned,w0,2013-10-20T16:00:00.000000000,fusion_emb_058,0.3868122696876526,2.9802322387695312e-08,0.386812299489975,0.386812299489975
aligned,w0,2013-10-20T16:00:00.000000000,fusion_emb_059,-0.04431232810020447,0.0,-0.04431232810020447,-0.04431232810020447
aligned,w0,2013-10-20T16:00:00.000000000,fusion_emb_060,0.37878918647766113,0.0,0.37878918647766113,0.37878918647766113
aligned,w0,2013-10-20T16:00:00.000000000,fusion_emb_061,-0.3979945480823517,5.960464477539063e-08,-0.39799460768699646,-0.39799460768699646
aligned,w0,2013-10-20T16:00:00.000000000,fusion_emb_062,-0.3337898850440979,2.9802322387695312e-08,-0.3337899148464203,-0.3337899148464203
aligned,w0,2013-10-20T16:00:00.000000000,fusion_emb_063,-0.49524661898612976,0.0,-0.49524661898612976,-0.49524661898612976
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_000,0.9801893830299377,5.960464477539063e-08,0.9801894426345825,0.9801894426345825
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_001,0.3350231945514679,2.9802322387695312e-08,0.3350232243537903,0.3350232243537903
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_002,1.1773996353149414,2.384185791015625e-07,1.1773993968963623,1.1773993968963623
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_003,-0.11912406980991364,7.450580596923828e-09,-0.11912407726049423,-0.11912407726049423
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_004,-0.9357930421829224,0.0,-0.9357930421829224,-0.9357930421829224
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_005,0.41003721952438354,0.0,0.41003721952438354,0.41003721952438354
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_006,-0.19910553097724915,1.4901161193847656e-08,-0.19910554587841034,-0.19910554587841034
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_007,-0.03739447519183159,3.725290298461914e-09,-0.03739447891712189,-0.03739447891712189
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_008,0.3373200595378876,2.9802322387695312e-08,0.3373200297355652,0.3373200297355652
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_009,0.8151049017906189,5.960464477539063e-08,0.8151048421859741,0.8151048421859741
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_010,0.5566322207450867,5.960464477539063e-08,0.5566322803497314,0.5566322803497314
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_011,-0.2516140639781952,0.0,-0.2516140639781952,-0.2516140639781952
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_012,-0.5603550672531128,5.960464477539063e-08,-0.560355007648468,-0.560355007648468
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_013,-0.716275155544281,5.960464477539063e-08,-0.7162750959396362,-0.7162750959396362
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_014,-0.7157840132713318,0.0,-0.7157840132713318,-0.7157840132713318
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_015,-0.30196288228034973,0.0,-0.30196288228034973,-0.30196288228034973
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_016,0.1833721548318863,1.4901161193847656e-08,0.18337216973304749,0.18337216973304749
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_017,0.04122660309076309,3.725290298461914e-09,0.04122660681605339,0.04122660681605339
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_018,-0.07571745663881302,7.450580596923828e-09,-0.07571746408939362,-0.07571746408939362
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_019,-0.20939414203166962,0.0,-0.20939414203166962,-0.20939414203166962
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_020,0.006731232162564993,0.0,0.006731232162564993,0.006731232162564993
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_021,-0.34473612904548645,2.9802322387695312e-08,-0.34473615884780884,-0.34473615884780884
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_022,-1.0126419067382812,0.0,-1.0126419067382812,-1.0126419067382812
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_023,0.6631723046302795,5.960464477539063e-08,0.6631723642349243,0.6631723642349243
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_024,0.10434705018997192,0.0,0.10434705018997192,0.10434705018997192
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_025,0.07351881265640259,7.450580596923828e-09,0.07351880520582199,0.07351880520582199
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_026,-1.2581052780151367,2.384185791015625e-07,-1.2581055164337158,-1.2581055164337158
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_027,-0.4580356478691101,2.9802322387695312e-08,-0.4580356776714325,-0.4580356776714325
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_028,-0.027744730934500694,1.862645149230957e-09,-0.027744729071855545,-0.027744729071855545
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_029,-0.36997300386428833,2.9802322387695312e-08,-0.3699730336666107,-0.3699730336666107
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_030,0.03183218836784363,0.0,0.03183218836784363,0.03183218836784363
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_031,0.21771080791950226,2.9802322387695312e-08,0.21771083772182465,0.21771083772182465
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_032,-0.025844590738415718,3.725290298461914e-09,-0.025844594463706017,-0.025844594463706017
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_033,0.2896866798400879,0.0,0.2896866798400879,0.2896866798400879
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_034,0.27437254786491394,2.9802322387695312e-08,0.27437251806259155,0.27437251806259155
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_035,0.014886762015521526,0.0,0.014886762015521526,0.014886762015521526
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_036,0.7123546600341797,0.0,0.7123546600341797,0.7123546600341797
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_037,0.40189260244369507,0.0,0.40189260244369507,0.40189260244369507
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_038,-0.5271115303039551,0.0,-0.5271115303039551,-0.5271115303039551
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_039,-0.7677060961723328,5.960464477539063e-08,-0.7677061557769775,-0.7677061557769775
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_040,0.9674159288406372,1.1920928955078125e-07,0.9674160480499268,0.9674160480499268
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_041,0.38551783561706543,5.960464477539063e-08,0.3855178952217102,0.3855178952217102
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_042,1.3092819452285767,1.1920928955078125e-07,1.309281826019287,1.309281826019287
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_043,-0.6037243604660034,5.960464477539063e-08,-0.6037243008613586,-0.6037243008613586
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_044,-0.30178189277648926,5.960464477539063e-08,-0.3017818331718445,-0.3017818331718445
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_045,0.7986372709274292,0.0,0.7986372709274292,0.7986372709274292
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_046,-0.7162298560142517,5.960464477539063e-08,-0.7162297964096069,-0.7162297964096069
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_047,0.6971731185913086,0.0,0.6971731185913086,0.6971731185913086
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_048,-0.33402398228645325,2.9802322387695312e-08,-0.33402401208877563,-0.33402401208877563
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_049,-0.8588398694992065,1.1920928955078125e-07,-0.858839750289917,-0.858839750289917
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_050,-0.2770259380340576,5.960464477539063e-08,-0.2770259976387024,-0.2770259976387024
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_051,-0.11729167401790619,0.0,-0.11729167401790619,-0.11729167401790619
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_052,-0.0492134653031826,0.0,-0.0492134653031826,-0.0492134653031826
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_053,0.0016079843044281006,0.0,0.0016079843044281006,0.0016079843044281006
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_054,0.20490632951259613,0.0,0.20490632951259613,0.20490632951259613
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_055,0.009995430707931519,0.0,0.009995430707931519,0.009995430707931519
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_056,-0.5316777229309082,0.0,-0.5316777229309082,-0.5316777229309082
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_057,1.1135486364364624,1.1920928955078125e-07,1.113548755645752,1.113548755645752
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_058,0.42700913548469543,2.9802322387695312e-08,0.4270091652870178,0.4270091652870178
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_059,-0.04821798950433731,3.725290298461914e-09,-0.04821799322962761,-0.04821799322962761
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_060,0.3925633132457733,0.0,0.3925633132457733,0.3925633132457733
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_061,-0.4147956967353821,2.9802322387695312e-08,-0.41479572653770447,-0.41479572653770447
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_062,-0.3311154842376709,5.960464477539063e-08,-0.3311155438423157,-0.3311155438423157
aligned,w1,2013-10-20T17:00:00.000000000,fusion_emb_063,-0.45499688386917114,5.960464477539063e-08,-0.45499682426452637,-0.45499682426452637
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_000,0.9498167634010315,5.960464477539063e-08,0.9498167037963867,0.9498167037963867
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_001,0.31191006302833557,2.9802322387695312e-08,0.3119100332260132,0.3119100332260132
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_002,1.1514042615890503,0.0,1.1514042615890503,1.1514042615890503
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_003,-0.12135549634695053,0.0,-0.12135549634695053,-0.12135549634695053
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_004,-0.8942440748214722,5.960464477539063e-08,-0.8942441344261169,-0.8942441344261169
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_005,0.4176364243030548,2.9802322387695312e-08,0.4176363945007324,0.4176363945007324
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_006,-0.20382854342460632,0.0,-0.20382854342460632,-0.20382854342460632
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_007,-0.08394143730401993,7.450580596923828e-09,-0.08394142985343933,-0.08394142985343933
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_008,0.3118417263031006,2.9802322387695312e-08,0.311841756105423,0.311841756105423
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_009,0.8432168364524841,0.0,0.8432168364524841,0.8432168364524841
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_010,0.5437594056129456,5.960464477539063e-08,0.5437594652175903,0.5437594652175903
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_011,-0.2566538155078888,0.0,-0.2566538155078888,-0.2566538155078888
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_012,-0.5382641553878784,5.960464477539063e-08,-0.5382640957832336,-0.5382640957832336
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_013,-0.6927726864814758,5.960464477539063e-08,-0.692772626876831,-0.692772626876831
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_014,-0.692686140537262,5.960464477539063e-08,-0.6926862001419067,-0.6926862001419067
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_015,-0.29739800095558167,2.9802322387695312e-08,-0.2973979711532593,-0.2973979711532593
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_016,0.1871795654296875,0.0,0.1871795654296875,0.1871795654296875
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_017,0.006248903460800648,4.656612873077393e-10,0.006248903926461935,0.006248903926461935
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_018,-0.04799607768654823,7.450580596923828e-09,-0.04799608513712883,-0.04799608513712883
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_019,-0.25469014048576355,2.9802322387695312e-08,-0.25469011068344116,-0.25469011068344116
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_020,0.016463473439216614,1.862645149230957e-09,0.016463471576571465,0.016463471576571465
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_021,-0.374767541885376,5.960464477539063e-08,-0.3747674822807312,-0.3747674822807312
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_022,-0.9723467230796814,5.960464477539063e-08,-0.9723466634750366,-0.9723466634750366
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_023,0.6271399855613708,5.960464477539063e-08,0.6271399259567261,0.6271399259567261
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_024,0.0830250009894371,7.450580596923828e-09,0.0830250084400177,0.0830250084400177
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_025,0.08980154991149902,0.0,0.08980154991149902,0.08980154991149902
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_026,-1.2409504652023315,1.1920928955078125e-07,-1.240950345993042,-1.240950345993042
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_027,-0.4400355815887451,0.0,-0.4400355815887451,-0.4400355815887451
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_028,-0.027633866295218468,1.862645149230957e-09,-0.02763386443257332,-0.02763386443257332
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_029,-0.3645322918891907,2.9802322387695312e-08,-0.36453232169151306,-0.36453232169151306
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_030,0.06295745819807053,7.450580596923828e-09,0.06295745074748993,0.06295745074748993
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_031,0.21604636311531067,1.4901161193847656e-08,0.21604637801647186,0.21604637801647186
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_032,-0.02644660882651806,1.862645149230957e-09,-0.02644660696387291,-0.02644660696387291
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_033,0.31067705154418945,0.0,0.31067705154418945,0.31067705154418945
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_034,0.2728092670440674,5.960464477539063e-08,0.2728092074394226,0.2728092074394226
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_035,-0.001529211993329227,1.1641532182693481e-10,-0.0015292118769139051,-0.0015292118769139051
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_036,0.6986604332923889,1.1920928955078125e-07,0.6986605525016785,0.6986605525016785
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_037,0.3742220401763916,0.0,0.3742220401763916,0.3742220401763916
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_038,-0.5044794678688049,5.960464477539063e-08,-0.5044795274734497,-0.5044795274734497
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_039,-0.7946454286575317,5.960464477539063e-08,-0.7946454882621765,-0.7946454882621765
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_040,0.9306014776229858,0.0,0.9306014776229858,0.9306014776229858
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_041,0.35172411799430847,2.9802322387695312e-08,0.3517240881919861,0.3517240881919861
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_042,1.275537371635437,0.0,1.275537371635437,1.275537371635437
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_043,-0.6159831881523132,5.960464477539063e-08,-0.615983247756958,-0.615983247756958
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_044,-0.28109875321388245,2.9802322387695312e-08,-0.28109872341156006,-0.28109872341156006
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_045,0.8081470727920532,5.960464477539063e-08,0.808147132396698,0.808147132396698
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_046,-0.7164903283119202,1.1920928955078125e-07,-0.7164904475212097,-0.7164904475212097
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_047,0.6933174133300781,0.0,0.6933174133300781,0.6933174133300781
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_048,-0.31560203433036804,0.0,-0.31560203433036804,-0.31560203433036804
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_049,-0.8456648588180542,1.1920928955078125e-07,-0.8456647396087646,-0.8456647396087646
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_050,-0.2729456424713135,2.9802322387695312e-08,-0.2729456126689911,-0.2729456126689911
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_051,-0.09149576723575592,7.450580596923828e-09,-0.09149577468633652,-0.09149577468633652
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_052,-0.025688620284199715,1.862645149230957e-09,-0.025688618421554565,-0.025688618421554565
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_053,0.032881464809179306,3.725290298461914e-09,0.03288146108388901,0.03288146108388901
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_054,0.2129300832748413,0.0,0.2129300832748413,0.2129300832748413
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_055,-0.0192406065762043,1.862645149230957e-09,-0.01924060843884945,-0.01924060843884945
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_056,-0.5640478730201721,0.0,-0.5640478730201721,-0.5640478730201721
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_057,1.105805516242981,0.0,1.105805516242981,1.105805516242981
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_058,0.4675672650337219,0.0,0.4675672650337219,0.4675672650337219
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_059,-0.04772382602095604,3.725290298461914e-09,-0.04772382974624634,-0.04772382974624634
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_060,0.3934582769870758,2.9802322387695312e-08,0.3934582471847534,0.3934582471847534
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_061,-0.39718374609947205,0.0,-0.39718374609947205,-0.39718374609947205
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_062,-0.3437056541442871,0.0,-0.3437056541442871,-0.3437056541442871
aligned,w2,2013-10-20T18:00:00.000000000,fusion_emb_063,-0.4066784381866455,0.0,-0.4066784381866455,-0.4066784381866455
aligned,w3,2013-10-20T19:00:00.000000000,fusion_emb_000,0.9378803968429565,0.0,0.9378803968429565,0.9378803968429565
aligned,w3,2013-10-20T19:00:00.000000000,fusion_emb_001,0.33058762550354004,2.9802322387695312e-08,0.33058759570121765,0.33058759570121765
aligned,w3,2013-10-20T19:00:00.000000000,fusion_emb_002,1.1471328735351562,0.0,1.1471328735351562,1.1471328735351562
aligned,w3,2013-10-20T19:00:00.000000000,fusion_emb_003,-0.11939539015293121,0.0,-0.11939539015293121,-0.11939539015293121
aligned,w3,2013-10-20T19:00:00.000000000,fusion_emb_004,-0.8632403612136841,5.960464477539063e-08,-0.8632404208183289,-0.8632404208183289
aligned,w3,2013-10-20T19:00:00.000000000,fusion_emb_005,0.424684077501297,5.960464477539063e-08,0.4246841371059418,0.4246841371059418
